-3014436433455838985	Полярлық аюлар қайда тұрады және олар немен қоректенеді?
-3024205203268973236	XY координаталық жазықтығын жасаған кім?
-3036332256811402038	Демократиялық елде әдетте қандай бостандықтар қолданылады?
-3039745806966464536	Токио әлем картасында қайда орналасқан?
-304581363583443955	Жердің шөгінді жыныстары әдетте қай жерде кездеседі?
-3046661772970959585	1963 жылы Америка Құрама Штаттарының президенті кім болды?
-3055440856900224678	Симпсондардың бірінші эпизоды қашан шықты?
-3055951899725755224	Ежелгі шумер өркениеті қай жерде дамыды?
-3059557059964184213	Lipton yellow label шайы қайдан келеді?
-3062093825586731074	Пуэрто-Рико әлем картасында қайда орналасқан?
-3065533963459843759	Жеуге жарамды қоңыр жаңғақтары бар жапырақты бұта жаңғақтың бір түрі?
-3070129671368355402	2020 жылғы Жазғы Олимпиада ойындары қайда өтеді?
-307958596370503254	Кэмп Дэвидтегі президенттік баспана қайда?
-3090826910560448065	Бостандық мүсіні кімнің үлгісінде жасалған?
-3092098160883030047	Джуди мен Питердің ата-анасы Джуманджиде қалай қайтыс болды?
-3097791533765532213	Жаңа 'Жұлдызды соғыстар' фильмі қашан шықты?
-3098976541115711955	Британ Достастығының құрамына әлі қанша ел кіреді?
-3099298677456172171	Гольфстрим-жылы Мұхит ағыны. бұл ағып жатыр ма?
-3100558465225155405	Бұрынғы колониялардың ең көп саны қай уақыт аралығында тәуелсіз мемлекеттерге айналды?
-3101822102699471989	Компьютер жұмыс істеп тұрған кезде ғана компьютерлік жабдықтың қай бөлігі деректерді сақтайды?
-3104612555497860676	Ұлттық Әнұранның мәтінін кім жазды?
-3115150514672675977	Нигерия астанасы Абуджаға қашан көшірілді?
-3115173667312857205	Ел футболдан әлем чемпионатының барлық турнирлеріне қатысты?
